serviceName,duration
master-thesis-app-1,11691
master-thesis-app-1,12611
master-thesis-app-1,9698
master-thesis-app-1,9442
master-thesis-app-1,11053
master-thesis-app-1,11507
master-thesis-app-1,11641
master-thesis-app-1,10518
master-thesis-app-1,11216
master-thesis-app-1,10446
master-thesis-app-1,12182
master-thesis-app-1,13091
master-thesis-app-1,9871
master-thesis-app-1,10501
master-thesis-app-1,9956
master-thesis-app-1,12227
master-thesis-app-1,10586
master-thesis-app-1,10441
master-thesis-app-1,9343
master-thesis-app-1,9342
master-thesis-app-1,11009
master-thesis-app-1,11008
master-thesis-app-1,11235
master-thesis-app-1,10397
master-thesis-app-1,10151
master-thesis-app-1,13600
master-thesis-app-1,11940
master-thesis-app-1,9021
master-thesis-app-1,11237
master-thesis-app-1,7572
master-thesis-app-1,10942
master-thesis-app-1,9683
master-thesis-app-1,8771
master-thesis-app-1,6916
master-thesis-app-1,9611
master-thesis-app-1,9808
master-thesis-app-1,7707
master-thesis-app-1,10168
master-thesis-app-1,10489
master-thesis-app-1,10404
master-thesis-app-1,6846
master-thesis-app-1,10596
master-thesis-app-1,11753
master-thesis-app-1,6735
master-thesis-app-1,7068
master-thesis-app-1,10537
master-thesis-app-1,11818
master-thesis-app-1,9647
master-thesis-app-1,6516
master-thesis-app-1,10021
master-thesis-app-1,7913
master-thesis-app-1,10158
master-thesis-app-1,9671
master-thesis-app-1,9819
master-thesis-app-1,19346
master-thesis-app-1,9662
master-thesis-app-1,10559
master-thesis-app-1,12292
master-thesis-app-1,9775
master-thesis-app-1,6421
master-thesis-app-1,11341
master-thesis-app-1,13316
master-thesis-app-1,7312
master-thesis-app-1,11461
master-thesis-app-1,6428
master-thesis-app-1,10648
master-thesis-app-1,7440
master-thesis-app-1,10157
master-thesis-app-1,9617
master-thesis-app-1,11981
master-thesis-app-1,6840
master-thesis-app-1,12589
master-thesis-app-1,8674
master-thesis-app-1,9441
master-thesis-app-1,7694
master-thesis-app-1,9925
master-thesis-app-1,11110
master-thesis-app-1,9138
master-thesis-app-1,10159
