serviceName,duration
master-thesis-app-1,10078
master-thesis-app-1,11942
master-thesis-app-1,12468
master-thesis-app-1,11035
master-thesis-app-1,7569
master-thesis-app-1,11952
master-thesis-app-1,11366
master-thesis-app-1,11486
master-thesis-app-1,7989
master-thesis-app-1,9913
master-thesis-app-1,10506
master-thesis-app-1,9088
master-thesis-app-1,18264
master-thesis-app-1,11333
master-thesis-app-1,9416
master-thesis-app-1,12100
master-thesis-app-1,14071
master-thesis-app-1,11994
master-thesis-app-1,6555
master-thesis-app-1,10769
master-thesis-app-1,10817
master-thesis-app-1,11855
master-thesis-app-1,7959
master-thesis-app-1,11204
master-thesis-app-1,9462
master-thesis-app-1,9925
master-thesis-app-1,7610
master-thesis-app-1,10449
master-thesis-app-1,12506
master-thesis-app-1,9804
master-thesis-app-1,9303
master-thesis-app-1,13660
master-thesis-app-1,11580
master-thesis-app-1,9368
master-thesis-app-1,9657
master-thesis-app-1,9417
master-thesis-app-1,12844
master-thesis-app-1,12609
master-thesis-app-1,11440
master-thesis-app-1,13197
master-thesis-app-1,6550
master-thesis-app-1,6331
master-thesis-app-1,8836
master-thesis-app-1,10808
master-thesis-app-1,6707
master-thesis-app-1,8853
master-thesis-app-1,12840
master-thesis-app-1,6338
master-thesis-app-1,6083
master-thesis-app-1,6387
master-thesis-app-1,7121
master-thesis-app-1,6409
master-thesis-app-1,6487
master-thesis-app-1,6744
master-thesis-app-1,19900
master-thesis-app-1,10279
master-thesis-app-1,8089
master-thesis-app-1,7363
master-thesis-app-1,11119
master-thesis-app-1,8278
master-thesis-app-1,9666
master-thesis-app-1,13630
master-thesis-app-1,10038
master-thesis-app-1,8182
master-thesis-app-1,11539
master-thesis-app-1,10448
master-thesis-app-1,6857
master-thesis-app-1,14729
master-thesis-app-1,10837
master-thesis-app-1,15647
master-thesis-app-1,9117
master-thesis-app-1,13741
master-thesis-app-1,7516
master-thesis-app-1,10898
master-thesis-app-1,7027
master-thesis-app-1,10631
master-thesis-app-1,11714
master-thesis-app-1,12192
master-thesis-app-1,6675
master-thesis-app-1,9372
master-thesis-app-1,10548
master-thesis-app-1,10296
master-thesis-app-1,6636
master-thesis-app-1,14025
master-thesis-app-1,10096
master-thesis-app-1,10076
master-thesis-app-1,6409
master-thesis-app-1,11677
master-thesis-app-1,12261
master-thesis-app-1,9305
master-thesis-app-1,10577
master-thesis-app-1,11082
master-thesis-app-1,12246
master-thesis-app-1,6809
master-thesis-app-1,13661
master-thesis-app-1,10415
master-thesis-app-1,9614
master-thesis-app-1,9483
master-thesis-app-1,11470
master-thesis-app-1,10209
master-thesis-app-1,7369
master-thesis-app-1,10255
master-thesis-app-1,13167
master-thesis-app-1,11197
master-thesis-app-1,7294
master-thesis-app-1,10085
master-thesis-app-1,8100
master-thesis-app-1,10196
master-thesis-app-1,7095
master-thesis-app-1,11843
master-thesis-app-1,12302
master-thesis-app-1,8362
master-thesis-app-1,8067
master-thesis-app-1,9857
master-thesis-app-1,11592
master-thesis-app-1,11365
master-thesis-app-1,11436
master-thesis-app-1,13196
master-thesis-app-1,9595
master-thesis-app-1,9728
master-thesis-app-1,8990
master-thesis-app-1,11176
master-thesis-app-1,8359
master-thesis-app-1,11191
master-thesis-app-1,10225
master-thesis-app-1,9665
master-thesis-app-1,6339
master-thesis-app-1,10331
master-thesis-app-1,7992
master-thesis-app-1,6650
master-thesis-app-1,7164
master-thesis-app-1,11716
master-thesis-app-1,11577
master-thesis-app-1,10333
master-thesis-app-1,10358
master-thesis-app-1,6117
master-thesis-app-1,11081
master-thesis-app-1,6388
master-thesis-app-1,11119
master-thesis-app-1,10520
master-thesis-app-1,10538
master-thesis-app-1,7060
master-thesis-app-1,11702
master-thesis-app-1,11077
master-thesis-app-1,8567
master-thesis-app-1,8049
master-thesis-app-1,12848
master-thesis-app-1,10474
master-thesis-app-1,9080
master-thesis-app-1,8809
master-thesis-app-1,11345
master-thesis-app-1,11456
master-thesis-app-1,11345
master-thesis-app-1,6561
master-thesis-app-1,17506
master-thesis-app-1,9742
master-thesis-app-1,11376
master-thesis-app-1,9909
master-thesis-app-1,12236
master-thesis-app-1,11354
master-thesis-app-1,7228
master-thesis-app-1,10769
master-thesis-app-1,13232
master-thesis-app-1,10735
master-thesis-app-1,6837
master-thesis-app-1,11392
master-thesis-app-1,11893
master-thesis-app-1,9138
master-thesis-app-1,7073
master-thesis-app-1,7575
master-thesis-app-1,12738
master-thesis-app-1,11307
master-thesis-app-1,8646
master-thesis-app-1,13492
master-thesis-app-1,9322
master-thesis-app-1,10205
master-thesis-app-1,11314
master-thesis-app-1,12498
master-thesis-app-1,12261
master-thesis-app-1,6570
master-thesis-app-1,10317
master-thesis-app-1,10809
master-thesis-app-1,9302
master-thesis-app-1,7055
master-thesis-app-1,10688
master-thesis-app-1,6913
master-thesis-app-1,8426
master-thesis-app-1,10446
master-thesis-app-1,12978
master-thesis-app-1,10558
master-thesis-app-1,6509
master-thesis-app-1,11206
master-thesis-app-1,11417
master-thesis-app-1,10714
master-thesis-app-1,12991
master-thesis-app-1,12570
master-thesis-app-1,9132
master-thesis-app-1,13854
master-thesis-app-1,13603
master-thesis-app-1,9188
master-thesis-app-1,8052
master-thesis-app-1,11415
master-thesis-app-1,10986
master-thesis-app-1,11130
master-thesis-app-1,6671
master-thesis-app-1,12171
master-thesis-app-1,11721
master-thesis-app-1,8523
master-thesis-app-1,10905
master-thesis-app-1,14284
